Date,Last Price
11/13/2025,172.765
11/12/2025,174.96
11/11/2025,174.75
11/10/2025,178.075
11/7/2025,182.75
11/6/2025,188.01
11/5/2025,187.9
11/4/2025,180.945
11/3/2025,177.74
10/31/2025,178.09
10/30/2025,177.7
10/29/2025,177.98
10/28/2025,172.67
10/27/2025,178.05
10/24/2025,182.885
10/23/2025,188.085
10/22/2025,182.99
10/21/2025,182.965
10/20/2025,188.055
10/17/2025,188.07
10/16/2025,192.75
10/15/2025,198.13
10/14/2025,207.77
10/13/2025,207.935
10/10/2025,192.915
10/9/2025,194.94
10/8/2025,192.87
10/7/2025,194.86
10/6/2025,197.97
10/3/2025,198.075
10/2/2025,194.865
10/1/2025,198.05
9/30/2025,192.98
9/29/2025,196.265
9/26/2025,198.16
9/25/2025,190.16
9/24/2025,186.225
9/23/2025,190.555
9/22/2025,191.965
9/19/2025,179.905
9/18/2025,183.01
9/17/2025,175.91
9/16/2025,172.74
9/15/2025,170.895
9/12/2025,174.93
9/11/2025,177.855
9/10/2025,178
9/9/2025,172.75
9/8/2025,172.995
9/5/2025,174.87
9/4/2025,177.77
9/3/2025,179.93
9/2/2025,171.665
9/1/2025,171.89
8/29/2025,169.845
8/28/2025,169.74
8/27/2025,168.81
8/26/2025,171.785
8/25/2025,169.985
8/22/2025,181.905
8/21/2025,181.97
8/20/2025,175.085
8/19/2025,172.785
8/18/2025,174.955
8/15/2025,169.805
8/14/2025,164.705
8/13/2025,172.75
8/12/2025,189.925
8/11/2025,189.935
8/8/2025,191.335
8/7/2025,194.965
8/6/2025,200.005
8/5/2025,194.725
8/4/2025,203.01
8/1/2025,189.985
7/31/2025,188.005
7/30/2025,187.94
7/29/2025,182.86
7/28/2025,183.025
7/25/2025,183.265
7/24/2025,177.855
7/23/2025,180.915
7/22/2025,177.905
7/21/2025,183.125
7/18/2025,182.92
7/17/2025,189.945
7/16/2025,187.775
7/15/2025,177.895
7/14/2025,177.82
7/11/2025,204.325
7/10/2025,199.77
7/9/2025,189.78
7/8/2025,194.705
7/7/2025,189.895
7/4/2025,189.895
7/3/2025,187.835
7/2/2025,187.835
7/1/2025,192.86
6/30/2025,203.065
6/27/2025,208.97
6/26/2025,212.9
6/25/2025,217.915
6/24/2025,235.025
6/23/2025,237.855
6/20/2025,243.025
6/19/2025,243.005
6/18/2025,243.02
6/17/2025,222.675
6/16/2025,242.96
6/13/2025,233.105
6/12/2025,232.5
6/11/2025,213.075
6/10/2025,217.86
6/9/2025,222.915
6/6/2025,232.84
6/5/2025,227.945
6/4/2025,233.11
6/3/2025,238.075
6/2/2025,248.125
5/30/2025,248.155
5/29/2025,248.115
5/28/2025,248.08
5/27/2025,273.09
5/26/2025,273.085
5/23/2025,262.97
5/22/2025,267.915
5/21/2025,252.955
5/20/2025,247.99
5/19/2025,248.275
5/16/2025,253.19
5/15/2025,253.19
5/14/2025,253.24
5/13/2025,273.15
5/12/2025,303.175
5/9/2025,288.115
5/8/2025,303.17
5/7/2025,308
5/6/2025,303.15
5/5/2025,308.095
5/2/2025,322.925
5/1/2025,322.945
4/30/2025,288.26
4/29/2025,298.055
4/28/2025,293.07
4/25/2025,298.2
4/24/2025,307.98
4/23/2025,327.82
4/22/2025,332.92
4/21/2025,318.115
4/18/2025,318.18
4/17/2025,333.02
4/16/2025,327.945
4/15/2025,342.94
4/14/2025,342.925
4/11/2025,367.425
4/10/2025,322.42
4/9/2025,436.505
4/8/2025,441.195
4/7/2025,431.605
4/4/2025,377.51
4/3/2025,278.045
4/2/2025,287.775
4/1/2025,277.62
3/31/2025,272.93
3/28/2025,244.77
3/27/2025,233.43
3/26/2025,223.275
3/25/2025,223.28
3/24/2025,253.27
3/21/2025,261.76
3/20/2025,254.07
3/19/2025,243.1
3/18/2025,228.24
3/17/2025,233.385
3/14/2025,268.26
3/13/2025,248.15
3/12/2025,263.335
3/11/2025,253.255
3/10/2025,200.19
3/7/2025,190.07
3/6/2025,179.89
3/5/2025,188.125
3/4/2025,166.465
3/3/2025,159.365
2/28/2025,159.355
2/27/2025,148.945
2/26/2025,154.035
2/25/2025,146.97
2/24/2025,159.435
2/21/2025,139.23
2/20/2025,139.955
2/19/2025,147.175
2/18/2025,143.955
2/17/2025,144.02
2/14/2025,148.955
2/13/2025,151.18
2/12/2025,146.055
2/11/2025,144.14
2/10/2025,145.38
2/7/2025,145.53
2/6/2025,145.32
2/5/2025,147.58
2/4/2025,152.275
2/3/2025,152.28
1/31/2025,149.41
1/30/2025,156.84
1/29/2025,154.15
1/28/2025,154.205
1/27/2025,155.275
1/24/2025,160.585
1/23/2025,172.315
1/22/2025,172.25
1/21/2025,174.155
1/20/2025,174.51
1/17/2025,174.235
1/16/2025,170.24
1/15/2025,175.18
1/14/2025,182.18
1/13/2025,192.48
1/10/2025,187.39
1/9/2025,184.75
1/8/2025,177.28
1/7/2025,182.525
1/6/2025,187.37
1/3/2025,187.43
1/2/2025,187.505
1/1/2025,187.85
12/31/2024,187.76
12/30/2024,187.82
12/27/2024,192.94
12/26/2024,192.695
12/25/2024,192.855
12/24/2024,192.785
12/23/2024,187.795
12/20/2024,198
12/19/2024,198.16
12/18/2024,187.81
12/17/2024,182.73
12/16/2024,184.79
12/13/2024,179.97
12/12/2024,179.795
12/11/2024,179.995
12/10/2024,179.755
12/9/2024,167.84
12/6/2024,167.695
12/5/2024,172.59
12/4/2024,174.92
12/3/2024,174.785
12/2/2024,170.92
11/29/2024,173.155
11/28/2024,172.88
11/27/2024,177.8
11/26/2024,182.91
11/25/2024,187.84
11/22/2024,188.165
11/21/2024,187.565
11/20/2024,187.84
11/19/2024,193.015
11/18/2024,191.475
11/15/2024,190.475
11/14/2024,192.935
11/13/2024,203.43
11/12/2024,198.455
11/11/2024,198.205
11/8/2024,203.135
11/7/2024,212.87
11/6/2024,228.585
11/5/2024,233
11/4/2024,233.5
11/1/2024,238.085
10/31/2024,233.425
10/30/2024,244.91
10/29/2024,245.28
10/28/2024,250.44
10/25/2024,254.94
10/24/2024,258.28
10/23/2024,258.085
10/22/2024,258.38
10/21/2024,253.245
10/18/2024,254.93
10/17/2024,265.215
10/16/2024,288.23
10/15/2024,298.21
10/14/2024,298.215
10/11/2024,303.04
10/10/2024,298.15
10/9/2024,303.07
10/8/2024,304.52
10/7/2024,312.58
10/4/2024,322.97
10/3/2024,313.22
10/2/2024,303.05
10/1/2024,288.055
9/30/2024,285.065
9/27/2024,292.93
9/26/2024,309.875
9/25/2024,292.07
9/24/2024,318.32
9/23/2024,314.97
9/20/2024,312.96
9/19/2024,288.04
9/18/2024,293.145
9/17/2024,302.825
9/16/2024,312.905
9/13/2024,317.785
9/12/2024,342.675
9/11/2024,347.565
9/10/2024,342.485
9/9/2024,337.49
9/6/2024,342.65
9/5/2024,358.285
9/4/2024,367.29
9/3/2024,359.37
9/2/2024,359.315
8/30/2024,359.325
8/29/2024,357.185
8/28/2024,357.365
8/27/2024,362.32
8/26/2024,357.255
8/23/2024,372.48
8/22/2024,367.62
8/21/2024,372.275
8/20/2024,372.44
8/19/2024,377.26
8/16/2024,382.39
8/15/2024,402.06
8/14/2024,397.17
8/13/2024,402.22
8/12/2024,387.39
8/9/2024,382.4
8/8/2024,402.035
8/7/2024,412.135
8/6/2024,438.545
8/5/2024,402.42
8/2/2024,382.675
