Date,PX_LAST
12/16/2020,173.063
12/15/2020,176.752
12/14/2020,178.72
12/11/2020,173.162
12/10/2020,174.376
12/9/2020,173.107
12/8/2020,173.85
12/7/2020,173.384
12/4/2020,171.606
12/3/2020,157.685
12/2/2020,162.182
12/1/2020,164.321
11/30/2020,167.121
11/27/2020,165.856
11/26/2020,165.37
11/25/2020,167.209
11/24/2020,167.003
11/23/2020,171.116
11/20/2020,177.486
11/19/2020,178.541
11/18/2020,178.522
11/17/2020,177.972
11/16/2020,177.393
11/13/2020,184.221
11/12/2020,182.315
11/11/2020,178.768
11/10/2020,178.886
11/9/2020,173.405
11/6/2020,192.967
11/5/2020,199.246
11/4/2020,200.699
11/3/2020,208.181
11/2/2020,218.78
10/30/2020,220.435
10/29/2020,217.858
10/28/2020,217.419
10/27/2020,212.025
10/26/2020,206.146
10/23/2020,206.21
10/22/2020,210.97
10/21/2020,212.064
10/20/2020,203.593
10/19/2020,207.093
10/16/2020,213.015
10/15/2020,216.738
10/14/2020,215.119
10/13/2020,215.771
10/12/2020,217.615
10/9/2020,219.987
10/8/2020,215.327
10/7/2020,214.687
10/6/2020,211.865
10/5/2020,209.563
10/2/2020,209.75
10/1/2020,210.561
9/30/2020,212.39
9/29/2020,207.928
9/28/2020,207.214
9/25/2020,213.554
9/24/2020,203.898
9/23/2020,183.678
9/22/2020,177.794
9/21/2020,178.653
9/18/2020,173.948
9/17/2020,175.405
9/16/2020,174.221
9/15/2020,172.136
9/14/2020,176.838
9/11/2020,174.103
9/10/2020,173.851
9/9/2020,174.264
9/8/2020,176.018
9/7/2020,174.519
9/4/2020,175.619
9/3/2020,172.366
9/2/2020,167.777
9/1/2020,173.472
8/31/2020,175.178
8/28/2020,175.092
8/27/2020,175.602
8/26/2020,174.007
8/25/2020,176.17
8/24/2020,182.336
8/21/2020,178.428
8/20/2020,182.499
8/19/2020,182.186
8/18/2020,184.386
8/17/2020,183.269
8/14/2020,184.822
8/13/2020,185.722
8/12/2020,188.352
8/11/2020,189.657
8/10/2020,190.405
8/7/2020,187.524
8/6/2020,187.215
8/5/2020,184.243
8/4/2020,185.179
8/3/2020,184.595
7/31/2020,186.169
7/30/2020,185.844
7/29/2020,184.6
7/28/2020,185.86
7/27/2020,187.259
7/24/2020,187.267
7/23/2020,185.365
7/22/2020,184.996
7/21/2020,188.645
7/20/2020,187.58
7/17/2020,187.952
7/16/2020,182.886
7/15/2020,188.692
7/14/2020,195.972
7/13/2020,201.765
7/10/2020,197.874
7/9/2020,196.521
7/8/2020,197.229
7/7/2020,192.885
7/6/2020,192.36
7/3/2020,198.937
7/2/2020,199.002
7/1/2020,202.665
6/30/2020,200.428
6/29/2020,199.683
6/26/2020,197.251
6/25/2020,195.677
6/24/2020,188.738
6/23/2020,181.3
6/22/2020,188.215
6/19/2020,178.592
6/18/2020,176.924
6/17/2020,180.64
6/16/2020,179.428
6/15/2020,196.82
6/12/2020,192.054
6/11/2020,191.364
6/10/2020,177.58
6/9/2020,176.897
6/8/2020,167.979
6/5/2020,175.469
6/4/2020,185.608
6/3/2020,196.06
6/2/2020,202.155
6/1/2020,213.094
5/29/2020,210.727
5/28/2020,213.808
5/27/2020,216.702
5/26/2020,224.498
5/25/2020,231.886
5/22/2020,230.591
5/21/2020,225.857
5/20/2020,230.631
5/19/2020,234.742
5/18/2020,240.488
5/15/2020,241.955
5/14/2020,248.894
5/13/2020,237.517
5/12/2020,232.672
5/11/2020,236.404
5/8/2020,229.687
5/7/2020,231.746
5/6/2020,231.195
5/5/2020,228.513
5/4/2020,230.188
5/1/2020,220.076
4/30/2020,226.101
4/29/2020,223.222
4/28/2020,219.858
4/27/2020,217.785
4/24/2020,224.752
4/23/2020,204.825
4/22/2020,200.92
4/21/2020,206.017
4/20/2020,185.588
4/17/2020,178.545
4/16/2020,182.761
4/15/2020,190.148
4/14/2020,188.219
4/13/2020,191.026
4/10/2020,194.352
4/9/2020,199.432
4/8/2020,220.118
4/7/2020,225.696
4/6/2020,248.055
4/3/2020,261.615
4/2/2020,235.653
4/1/2020,234.486
3/31/2020,220.326
3/30/2020,233.214
3/27/2020,243.545
3/26/2020,260.337
3/25/2020,283.354
3/24/2020,300.578
3/23/2020,296.272
3/20/2020,307.301
3/19/2020,309.903
3/18/2020,302.318
3/17/2020,290.624
3/16/2020,290.548
3/13/2020,280.186
3/12/2020,306.002
3/11/2020,257.95
3/10/2020,247.89
3/9/2020,257.813
3/6/2020,202.301
3/5/2020,193.459
3/4/2020,187.709
3/3/2020,187.316
3/2/2020,194.581
2/28/2020,189.414
2/27/2020,176.015
2/26/2020,169.754
2/25/2020,162.82
2/24/2020,165.332
2/21/2020,152.129
2/20/2020,150.963
2/19/2020,150.543
2/18/2020,153.027
2/17/2020,147.307
2/14/2020,147.372
2/13/2020,149.213
2/12/2020,149.98
2/11/2020,152.531
2/10/2020,155.191
2/7/2020,154.88
2/6/2020,153.525
2/5/2020,191.657
2/4/2020,194.879
2/3/2020,203.939
1/31/2020,204.484
1/30/2020,201.541
1/29/2020,193.458
1/28/2020,190.668
1/27/2020,192.212
1/24/2020,182.959
1/23/2020,182.975
1/22/2020,181.27
1/21/2020,184.305
1/20/2020,181.796
1/17/2020,179.381
1/16/2020,179.178
1/15/2020,185.952
1/14/2020,187.88
1/13/2020,185.802
1/10/2020,188.58
1/9/2020,189.807
1/8/2020,196.026
1/7/2020,197.414
1/6/2020,195.852
1/3/2020,193.641
1/2/2020,191.323
1/1/2020,195.805
12/31/2019,195.334
12/30/2019,195.525
12/27/2019,193.512
12/26/2019,195.233
12/25/2019,195.526
12/24/2019,195.431
12/23/2019,197.763
12/20/2019,197.383
12/19/2019,199.833
12/18/2019,198.642
12/17/2019,197.455
12/16/2019,195.498
12/13/2019,197.269
12/12/2019,198.213
12/11/2019,198.718
12/10/2019,201.232
12/9/2019,200.638
12/6/2019,198.608
12/5/2019,199.743
12/4/2019,199.049
12/3/2019,200.823
12/2/2019,191.367
11/29/2019,193.978
11/28/2019,197.078
11/27/2019,188.986
11/26/2019,188.738
11/25/2019,193.052
11/22/2019,196.788
11/21/2019,196.672
11/20/2019,196.352
11/19/2019,194.846
11/18/2019,192.647
11/15/2019,193.728
11/14/2019,195.693
11/13/2019,195.688
11/12/2019,192.536
11/11/2019,197.102
11/8/2019,195.333
11/7/2019,203.172
11/6/2019,199.491
11/5/2019,199.044
11/4/2019,201.396
11/1/2019,203.585
10/31/2019,210.506
10/30/2019,207.879
10/29/2019,208.259
10/28/2019,218.385
10/25/2019,220.259
10/24/2019,222.775
10/23/2019,219.157
10/22/2019,216.969
10/21/2019,217.892
10/18/2019,226.084
10/17/2019,223.114
10/16/2019,221.896
10/15/2019,225.388
10/14/2019,228.455
10/11/2019,230.095
10/10/2019,233.626
10/9/2019,233.711
10/8/2019,239.32
10/7/2019,229.284
10/4/2019,235.643
10/3/2019,235.863
10/2/2019,233.665
10/1/2019,227.43
9/30/2019,231.12
9/27/2019,229.534
9/26/2019,217.997
9/25/2019,221.104
9/24/2019,220.643
9/23/2019,220.26
9/20/2019,215.408
9/19/2019,217.454
9/18/2019,222.911
9/17/2019,225.422
9/16/2019,224.379
9/13/2019,222.901
9/12/2019,227.596
9/11/2019,230.56
9/10/2019,227.818
9/9/2019,228.524
9/6/2019,225.084
9/5/2019,226.45
9/4/2019,231.201
9/3/2019,236.873
9/2/2019,236.545
8/30/2019,235.4
8/29/2019,234.272
8/28/2019,235.812
8/27/2019,234.723
8/26/2019,235.182
8/23/2019,234.913
8/22/2019,227.884
8/21/2019,225.937
8/20/2019,230.695
8/19/2019,236.539
8/16/2019,243.63
8/15/2019,248.271
8/14/2019,247.182
8/13/2019,235.488
8/12/2019,234.369
8/9/2019,231.825
8/8/2019,228.898
8/7/2019,235.384
8/6/2019,235.298
8/5/2019,232.662
8/2/2019,221.527
8/1/2019,205.379
7/31/2019,204.596
7/30/2019,210.334
7/29/2019,207.488
7/26/2019,200.917
7/25/2019,203.206
7/24/2019,203.121
7/23/2019,206.524
7/22/2019,211.986
7/19/2019,214.575
7/18/2019,218.924
7/17/2019,220.964
7/16/2019,219.451
7/15/2019,220.249
7/12/2019,221.371
7/11/2019,222.617
7/10/2019,220.565
7/9/2019,227.613
7/8/2019,221.921
7/5/2019,215.207
7/4/2019,215.98
7/3/2019,216.814
7/2/2019,224.575
7/1/2019,227.372
6/28/2019,234.955
6/27/2019,242.059
6/26/2019,236.438
6/25/2019,231.515
6/24/2019,230.253
6/21/2019,229.214
6/20/2019,228.099
6/19/2019,236.98
6/18/2019,241.839
6/17/2019,244.938
6/14/2019,246.152
6/13/2019,242.895
6/12/2019,241.352
6/11/2019,238.88
6/10/2019,243.035
6/7/2019,249.403
6/6/2019,249.704
6/5/2019,250.969
6/4/2019,253.361
6/3/2019,260.589
5/31/2019,259.078
5/30/2019,251.243
5/29/2019,257.457
5/28/2019,255.431
5/27/2019,257.973
5/24/2019,258.349
5/23/2019,262.335
5/22/2019,252.231
5/21/2019,246.057
5/20/2019,252.406
5/17/2019,243.737
5/16/2019,237.15
5/15/2019,240.065
5/14/2019,236.126
5/13/2019,242.162
5/10/2019,229.814
5/9/2019,228.831
5/8/2019,221.03
5/7/2019,221.192
5/6/2019,224.585
5/3/2019,215.86
5/2/2019,218.477
5/1/2019,219.288
4/30/2019,221.891
4/29/2019,222.536
4/26/2019,221.238
4/25/2019,223.756
4/24/2019,216.911
4/23/2019,215.657
4/22/2019,216.581
4/19/2019,210.359
4/18/2019,209.628
4/17/2019,208.994
4/16/2019,211.779
4/15/2019,208.885
4/12/2019,213.439
4/11/2019,213.349
4/10/2019,215.025
4/9/2019,218.255
4/8/2019,217.338
4/5/2019,219.783
4/4/2019,220.217
4/3/2019,217.998
4/2/2019,224.934
4/1/2019,229.993
3/29/2019,231.475
3/28/2019,238.404
3/27/2019,237.047
3/26/2019,236.351
3/25/2019,237.364
3/22/2019,235.299
3/21/2019,237.974
3/20/2019,242.544
3/19/2019,226.487
3/18/2019,222.055
3/15/2019,218.142
3/14/2019,222.812
3/13/2019,226.432
3/12/2019,227.374
3/11/2019,229.464
3/8/2019,240.048
3/7/2019,234.051
3/6/2019,336.831
3/5/2019,341.915
3/4/2019,331.818
3/1/2019,325.643
2/28/2019,339.31
2/27/2019,327.581
2/26/2019,329.283
2/25/2019,329.31
2/22/2019,332.447
2/21/2019,335.457
2/20/2019,341.443
2/19/2019,341.123
2/18/2019,341.519
2/15/2019,345.226
2/14/2019,346.611
2/13/2019,347.766
2/12/2019,350.137
2/11/2019,354.505
2/8/2019,355.522
2/7/2019,349.463
2/6/2019,345.417
2/5/2019,344.823
2/4/2019,349.98
2/1/2019,346.616
1/31/2019,384.01
1/30/2019,384.309
1/29/2019,389.03
1/28/2019,388.361
1/25/2019,387.734
1/24/2019,390.106
1/23/2019,389.069
1/22/2019,386.783
1/21/2019,380.381
1/18/2019,382.571
1/17/2019,385.413
1/16/2019,388.916
1/15/2019,390.255
1/14/2019,386.729
1/11/2019,386.648
1/10/2019,386.653
1/9/2019,395.303
1/8/2019,390.294
1/7/2019,399.583
1/4/2019,411.815
1/3/2019,420.54
1/2/2019,419.206
1/1/2019,317.466
12/31/2018,318.181
12/28/2018,317.727
12/27/2018,319.943
12/26/2018,323.146
12/25/2018,324.676
12/24/2018,323.312
12/21/2018,319.955
12/20/2018,316.482
12/19/2018,307.116
12/18/2018,299.982
12/17/2018,287.108
12/14/2018,283.49
12/13/2018,278.397
12/12/2018,280.283
12/11/2018,280.445
12/10/2018,283.082
12/7/2018,288.178
12/6/2018,286.976
12/5/2018,282.441
12/4/2018,281.906
12/3/2018,269.12
11/30/2018,275.41
11/29/2018,273.444
11/28/2018,275.756
11/27/2018,282.931
11/26/2018,283.244
11/23/2018,286.915
11/22/2018,286.712
11/21/2018,286.931
11/20/2018,288.778
11/19/2018,285.337
11/16/2018,281.527
11/15/2018,278.875
11/14/2018,254.6
11/13/2018,250.631
11/12/2018,255.759
11/9/2018,255.299
11/8/2018,252.171
11/7/2018,258.066
11/6/2018,260.74
11/5/2018,262.642
11/2/2018,260.17
11/1/2018,264.317
10/31/2018,258.926
10/30/2018,264.208
10/29/2018,259.718
10/26/2018,264.337
10/25/2018,249.694
10/24/2018,241.155
10/23/2018,234.956
10/22/2018,221.721
10/19/2018,225.764
10/18/2018,223.222
10/17/2018,219.377
10/16/2018,215.886
10/15/2018,216.425
10/12/2018,213.611
10/11/2018,215.109
10/10/2018,212.585
10/9/2018,204.611
10/8/2018,203.41
10/5/2018,199.422
10/4/2018,199.392
10/3/2018,194.07
10/2/2018,196.075
10/1/2018,197.494
9/28/2018,197.041
9/27/2018,194.427
9/26/2018,195.161
9/25/2018,198.079
9/24/2018,195.105
9/21/2018,202.443
9/20/2018,201.403
9/19/2018,208.97
9/18/2018,209.308
9/17/2018,210.435
9/14/2018,212.941
9/13/2018,212.065
9/12/2018,224.934
9/11/2018,224.862
9/10/2018,222.285
9/7/2018,226.294
9/6/2018,228.642
9/5/2018,231.483
9/4/2018,242.94
9/3/2018,239.778
8/31/2018,239.636
8/30/2018,239.177
8/29/2018,236.595
8/28/2018,231.311
8/27/2018,230.479
8/24/2018,236.683
8/23/2018,235.041
8/22/2018,236.816
8/21/2018,236.569
8/20/2018,238.824
8/17/2018,231.308
8/16/2018,234.868
8/15/2018,245.775
8/14/2018,243.391
8/13/2018,238.51
8/10/2018,244.74
8/9/2018,241.599
8/8/2018,243.597
8/7/2018,246.448
8/6/2018,242.84
8/3/2018,244.639
8/2/2018,246.68
8/1/2018,247.999
7/31/2018,250.099
7/30/2018,258.338
7/27/2018,257.22
7/26/2018,257.826
7/25/2018,265.131
7/24/2018,265.246
7/23/2018,268.174
7/20/2018,270.831
7/19/2018,270.503
7/18/2018,267.36
7/17/2018,270.195
7/16/2018,272.587
7/13/2018,279.096
7/12/2018,281.21
7/11/2018,284.102
7/10/2018,282.553
7/9/2018,287.439
7/6/2018,290.927
7/5/2018,290.052
7/4/2018,290.158
7/3/2018,290.26
7/2/2018,290.804
6/29/2018,289.323
6/28/2018,288.958
6/27/2018,288.456
6/26/2018,285.138
6/25/2018,284.049
6/22/2018,282.917
6/21/2018,283.082
6/20/2018,281.654
6/19/2018,282.811
6/18/2018,278.333
6/15/2018,276.732
6/14/2018,279.029
6/13/2018,282.162
6/12/2018,281.65
6/11/2018,280.635
6/8/2018,285.073
6/7/2018,285.35
6/6/2018,283.391
6/5/2018,285.015
6/4/2018,285.328
6/1/2018,295.695
5/31/2018,298.704
5/30/2018,299.763
5/29/2018,296.325
5/28/2018,290.769
5/25/2018,290.731
5/24/2018,289.776
5/23/2018,291.232
5/22/2018,291.2
5/21/2018,291.989
5/18/2018,296.889
5/17/2018,300.692
5/16/2018,298.627
5/15/2018,298.293
5/14/2018,293.745
5/11/2018,300.606
5/10/2018,295.029
5/9/2018,297.22
5/8/2018,300.431
5/7/2018,298.779
5/4/2018,300.457
5/3/2018,300.633
5/2/2018,301.035
5/1/2018,305.178
4/30/2018,301.783
4/27/2018,302.832
4/26/2018,299.5
4/25/2018,309.243
4/24/2018,296.023
4/23/2018,297.573
4/20/2018,297.12
4/19/2018,304.882
4/18/2018,301.003
4/17/2018,301.119
4/16/2018,308.823
4/13/2018,312.108
4/12/2018,309.446
4/11/2018,317.152
4/10/2018,318.2
4/9/2018,325.727
4/6/2018,320.12
4/5/2018,318.511
4/4/2018,326.551
4/3/2018,323.665
4/2/2018,323.851
3/30/2018,318.678
3/29/2018,318.984
3/28/2018,318.687
3/27/2018,318.343
3/26/2018,315.721
3/23/2018,310.898
3/22/2018,300.721
3/21/2018,297.87
3/20/2018,311.398
3/19/2018,290.728
3/16/2018,289.798
3/15/2018,298.879
3/14/2018,293.238
3/13/2018,286.146
3/12/2018,284.374
3/9/2018,278.564
3/8/2018,286.092
3/7/2018,285.375
3/6/2018,288.361
3/5/2018,291.618
3/2/2018,292.355
3/1/2018,284.57
2/28/2018,279.943
2/27/2018,280.002
2/26/2018,280.217
2/23/2018,285.526
2/22/2018,283.201
2/21/2018,277.648
2/20/2018,274.719
2/19/2018,278.872
2/16/2018,271.823
2/15/2018,270.681
2/14/2018,282.487
2/13/2018,284.199
2/12/2018,288.072
2/9/2018,296.717
2/8/2018,293.328
2/7/2018,280.702
2/6/2018,287.966
2/5/2018,281.215
2/2/2018,277.464
2/1/2018,273.051
1/31/2018,273.08
1/30/2018,275.862
1/29/2018,272.524
1/26/2018,272.138
1/25/2018,279.338
1/24/2018,280.414
1/23/2018,281.154
1/22/2018,281.712
1/19/2018,279.848
1/18/2018,280.118
1/17/2018,280.046
1/16/2018,282.586
1/15/2018,277.291
1/12/2018,276.837
1/11/2018,278.239
1/10/2018,280.916
1/9/2018,277.701
1/8/2018,275.937
1/5/2018,274.969
1/4/2018,276.157
1/3/2018,278.301
1/2/2018,284.375
1/1/2018,288.716
12/29/2017,288.703
12/28/2017,289.163
12/27/2017,286.538
12/26/2017,287.673
12/25/2017,287.456
12/22/2017,287.775
12/21/2017,290.31
12/20/2017,287.198
12/19/2017,287.182
12/18/2017,287.569
12/15/2017,291.251
12/14/2017,292.423
12/13/2017,289.654
12/12/2017,294.591
12/11/2017,293.509
12/8/2017,293.479
12/7/2017,296.857
12/6/2017,302.42
12/5/2017,308.199
12/4/2017,296.428
12/1/2017,292.901
11/30/2017,289.625
11/29/2017,277.507
11/28/2017,277.526
11/27/2017,275.992
11/24/2017,274.967
11/23/2017,276.243
11/22/2017,279.39
11/21/2017,278.506
11/20/2017,283.639
11/17/2017,287.099
11/16/2017,287.774
11/15/2017,296.899
11/14/2017,287.56
11/13/2017,284.631
11/10/2017,283.359
11/9/2017,283.709
11/8/2017,274.897
11/7/2017,273.347
11/6/2017,270.358
11/3/2017,274.745
11/2/2017,274.491
11/1/2017,271.623
10/31/2017,270.596
10/30/2017,270.198
10/27/2017,268.817
10/26/2017,266.679
10/25/2017,268.205
10/24/2017,263.176
10/23/2017,270.644
10/20/2017,269.824
10/19/2017,280.988
10/18/2017,277.287
10/17/2017,281.601
10/16/2017,274.281
10/13/2017,279.027
10/12/2017,283.984
10/11/2017,281.039
10/10/2017,280.141
10/9/2017,282.748
10/6/2017,282.942
10/5/2017,276.449
10/4/2017,286.935
10/3/2017,281.939
10/2/2017,284.449
9/29/2017,291.611
9/28/2017,301.119
9/27/2017,307.789
9/26/2017,302.996
9/25/2017,302.011
9/22/2017,317.397
9/21/2017,319.199
9/20/2017,312.777
9/19/2017,296.239
9/18/2017,289.395
9/15/2017,295.411
9/14/2017,295.319
9/13/2017,301.524
9/12/2017,295.795
9/11/2017,286.681
9/8/2017,284.281
9/7/2017,286.781
9/6/2017,292.784
9/5/2017,287.612
9/4/2017,287.238
9/1/2017,288.484
8/31/2017,289.056
8/30/2017,292.665
8/29/2017,291.472
8/28/2017,288.209
8/25/2017,287.368
8/24/2017,289.579
8/23/2017,290.533
8/22/2017,290.048
8/21/2017,292.645
8/18/2017,292.2
8/17/2017,298.363
8/16/2017,304.204
8/15/2017,307.644
8/14/2017,300.821
8/11/2017,296.251
8/10/2017,304.291
8/9/2017,298.544
8/8/2017,295.552
8/7/2017,293.883
8/4/2017,298.913
8/3/2017,293.452
8/2/2017,291.288
8/1/2017,283.933
7/31/2017,282.175
7/28/2017,290.833
7/27/2017,292.544
7/26/2017,288.102
7/25/2017,286.043
7/24/2017,291.738
7/21/2017,295.429
7/20/2017,293.948
7/19/2017,294.037
7/18/2017,294.467
7/17/2017,297.095
7/14/2017,290.491
7/13/2017,296.201
7/12/2017,300.959
7/11/2017,304.797
7/10/2017,312.204
7/7/2017,306.041
7/6/2017,306.868
7/5/2017,303.056
7/4/2017,301.361
7/3/2017,302.335
6/30/2017,306.269
6/29/2017,307.906
6/28/2017,298.648
6/27/2017,301.756
6/26/2017,293.182
6/23/2017,303.331
6/22/2017,306.46
6/21/2017,306.98
6/20/2017,300.495
6/19/2017,304.283
6/16/2017,308.033
6/15/2017,306.582
6/14/2017,303.58
6/13/2017,300.452
6/12/2017,304.166
6/9/2017,306.776
6/8/2017,306.416
6/7/2017,303.031
6/6/2017,301.696
6/5/2017,303.051
6/2/2017,307.684
6/1/2017,305.981
5/31/2017,306.646
5/30/2017,299.61
5/29/2017,306.597
5/26/2017,306.385
5/25/2017,291.831
5/24/2017,301.447
5/23/2017,300.648
5/22/2017,295.121
5/19/2017,300.743
5/18/2017,303.72
5/17/2017,300.627
5/16/2017,292.262
5/15/2017,297.406
5/12/2017,299.087
5/11/2017,302.834
5/10/2017,303.88
5/9/2017,304.248
5/8/2017,310.797
5/5/2017,308.124
5/4/2017,310.419
5/3/2017,303.716
5/2/2017,299.191
5/1/2017,294.983
4/28/2017,284.713
4/27/2017,294.704
4/26/2017,293.466
4/25/2017,296.25
4/24/2017,303.301
4/21/2017,306.942
4/20/2017,305.952
4/19/2017,304.771
4/18/2017,308.882
4/17/2017,307.535
4/14/2017,309.484
4/13/2017,309.186
4/12/2017,303.708
4/11/2017,303.21
4/10/2017,302.414
4/7/2017,303.912
4/6/2017,298.516
4/5/2017,296.228
4/4/2017,297.649
4/3/2017,295.045
3/31/2017,293.798
3/30/2017,300.125
3/29/2017,285.236
3/28/2017,290.955
3/27/2017,293.607
3/24/2017,295.555
3/23/2017,297.696
3/22/2017,305.253
3/21/2017,301.414
3/20/2017,299.442
3/17/2017,279.336
3/16/2017,281.166
3/15/2017,295.907
3/14/2017,306.496
3/13/2017,296.045
3/10/2017,301.036
3/9/2017,303.904
3/8/2017,300.649
3/7/2017,298.986
3/6/2017,301.018
3/3/2017,297.423
3/2/2017,289.008
3/1/2017,285.945
2/28/2017,292.271
2/27/2017,288.878
2/24/2017,297.08
2/23/2017,290.648
2/22/2017,288.551
2/21/2017,301.487
2/20/2017,302.536
2/17/2017,302.31
2/16/2017,300.947
2/15/2017,298.566
2/14/2017,297.986
2/13/2017,295.567
2/10/2017,297.73
2/9/2017,293.498
2/8/2017,300.591
2/7/2017,298.118
2/6/2017,296.782
2/3/2017,311.701
2/2/2017,309.498
2/1/2017,311.522
1/31/2017,316.483
1/30/2017,306.932
1/27/2017,305.332
1/26/2017,310.534
1/25/2017,327.073
1/24/2017,330.057
1/23/2017,332.04
1/20/2017,331.102
1/19/2017,329.252
1/18/2017,323.732
1/17/2017,322.635
1/16/2017,323.317
1/13/2017,321.438
1/12/2017,320.372
1/11/2017,321.425
1/10/2017,318.589
1/9/2017,316.178
1/6/2017,317.646
1/5/2017,318.956
1/4/2017,314.689
1/3/2017,312.842
1/2/2017,321.779
12/30/2016,314.883
12/29/2016,310.273
12/28/2016,306.416
12/27/2016,308.675
12/26/2016,321.425
12/23/2016,321.798
12/22/2016,319.497
12/21/2016,322.212
12/20/2016,319.596
12/19/2016,320.15
12/16/2016,322.926
12/15/2016,326.086
12/14/2016,323.186
12/13/2016,321.847
12/12/2016,326.849
12/9/2016,305.357
12/8/2016,301.229
12/7/2016,317.095
12/6/2016,326.235
12/5/2016,330.93
12/2/2016,339.335
12/1/2016,342.67
11/30/2016,334.588
11/29/2016,339.992
11/28/2016,337.789
11/25/2016,341.793
11/24/2016,342.598
11/23/2016,342.262
11/22/2016,337.479
11/21/2016,341.304
11/18/2016,350.184
11/17/2016,351.321
11/16/2016,363.613
11/15/2016,362.875
11/14/2016,370.732
11/11/2016,371.384
11/10/2016,362.779
11/9/2016,365.307
11/8/2016,375.591
11/7/2016,379.173
11/4/2016,387.435
11/3/2016,388.995
11/2/2016,387.71
11/1/2016,388.34
10/31/2016,389.576
10/28/2016,385.886
10/27/2016,396.872
10/26/2016,388.382
10/25/2016,383.753
10/24/2016,386.248
10/21/2016,391.176
10/20/2016,386.679
10/19/2016,369.582
10/18/2016,373.058
10/17/2016,377.175
10/14/2016,379
10/13/2016,386.161
10/12/2016,381.606
10/11/2016,380.85
10/10/2016,382.154
10/7/2016,382.326
10/6/2016,383.367
10/5/2016,386.938
10/4/2016,393.022
10/3/2016,389.162
9/30/2016,387.622
9/29/2016,390.49
9/28/2016,390.307
9/27/2016,398.525
9/26/2016,402.167
9/23/2016,400.611
9/22/2016,400.148
9/21/2016,413.738
9/20/2016,412.839
9/19/2016,398.413
9/16/2016,401.302
9/15/2016,399.417
9/14/2016,405.335
9/13/2016,403.629
9/12/2016,386.068
9/9/2016,393.842
9/8/2016,381.104
9/7/2016,387.362
9/6/2016,412.733
9/5/2016,411.401
9/2/2016,414.312
9/1/2016,414.232
8/31/2016,411.659
8/30/2016,410.812
8/29/2016,413.123
8/26/2016,417.745
8/25/2016,412.489
8/24/2016,415.702
8/23/2016,426.5
8/22/2016,433.451
8/19/2016,433.007
8/18/2016,434.561
8/17/2016,435.148
8/16/2016,441.976
8/15/2016,440.404
8/12/2016,420.057
8/11/2016,449.58
8/10/2016,425.391
8/9/2016,443.495
8/8/2016,448.606
8/5/2016,447.6
8/4/2016,442.459
8/3/2016,444.871
8/2/2016,463.746
8/1/2016,460.965
7/29/2016,460.959
7/28/2016,465.738
7/27/2016,457.249
7/26/2016,463.122
7/25/2016,481.425
7/22/2016,486.749
7/21/2016,485.668
7/20/2016,485.304
7/19/2016,482.26
7/18/2016,492.24
7/15/2016,493.411
7/14/2016,493.065
7/13/2016,492.78
7/12/2016,488.616
7/11/2016,488.91
7/8/2016,501.833
7/7/2016,510.984
7/6/2016,517.908
7/5/2016,524.333
7/4/2016,541.739
7/1/2016,547
6/30/2016,546.23
6/29/2016,562.641
6/28/2016,567.281
6/27/2016,579.302
6/24/2016,542.571
6/23/2016,547.725
6/22/2016,546.855
6/21/2016,547.059
6/20/2016,545.736
6/17/2016,558.702
6/16/2016,567.722
6/15/2016,563.326
6/14/2016,569.661
6/13/2016,557.295
6/10/2016,545.782
6/9/2016,533.766
6/8/2016,542.911
6/7/2016,553.619
6/6/2016,555.955
6/3/2016,566.715
6/2/2016,577.91
6/1/2016,564.181
5/31/2016,566.864
5/30/2016,566.892
5/27/2016,575.701
5/26/2016,577.519
5/25/2016,592.019
5/24/2016,599.388
5/23/2016,609.041
5/20/2016,616.521
5/19/2016,618.668
5/18/2016,618.806
5/17/2016,618.61
5/16/2016,615.554
5/13/2016,617.099
5/12/2016,709.623
5/11/2016,709.782
5/10/2016,723.886
5/9/2016,713.771
5/6/2016,714.252
5/5/2016,708.737
5/4/2016,622.2
5/3/2016,619.874
5/2/2016,610.236
4/29/2016,625.449
4/28/2016,610.19
4/27/2016,611.028
4/26/2016,585.89
4/25/2016,597.263
4/22/2016,607.403
4/21/2016,606.441
4/20/2016,613.061
4/19/2016,619.574
4/18/2016,613.013
4/15/2016,613.443
4/14/2016,603.452
4/13/2016,610.187
4/12/2016,572.506
4/11/2016,611.49
4/8/2016,607.685
4/7/2016,608.273
4/6/2016,603.897
4/5/2016,578.051
4/4/2016,609.379
4/1/2016,605.781
3/31/2016,605.303
3/30/2016,573.811
3/29/2016,617.055
3/28/2016,620.06
3/25/2016,614.346
3/24/2016,612.373
3/23/2016,598.003
3/22/2016,574.483
3/21/2016,523.642
3/18/2016,432.7
3/17/2016,449.343
3/16/2016,454.266
3/15/2016,455.29
3/14/2016,459.882
3/11/2016,461.447
3/10/2016,478.219
3/9/2016,448.101
3/8/2016,447.565
3/7/2016,445.35
3/4/2016,453.241
3/3/2016,454.194
3/2/2016,455.3
3/1/2016,456.193
2/29/2016,470.015
2/26/2016,531.95
2/25/2016,476.673
2/24/2016,491.429
2/23/2016,500.436
2/22/2016,512.035
2/19/2016,513.198
2/18/2016,568.101
2/17/2016,580.459
2/16/2016,594.387
2/15/2016,597.562
2/12/2016,533.946
2/11/2016,565.446
2/10/2016,501.478
2/9/2016,504.814
2/8/2016,504.246
2/5/2016,484.99
2/4/2016,481.279
2/3/2016,480.884
2/2/2016,480.13
